Nom,Prix,Mise_en_circulation,Première Main,Kilometrage,Carburant,Boîte de vitesse,Puissance fiscale,Puissance_din
Renault Arkana,36134.0,07/06/2022,0,10,Hybride essence,Boîte automatique,8.0,160.0
Citroën C3 Aircross Nouveau,18299.0,11/04/2022,0,13449,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS7 Crossback,41308.0,03/03/2020,0,35214,Diesel,Boîte automatique,9.0,180.0
Volkswagen Golf,29499.0,22/08/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 5008,42099.0,01/06/2021,0,22700,Diesel,Boîte automatique,9.0,179.0
Ford Kuga,36984.0,30/06/2022,0,10,Essence,Boîte manuelle,8.0,150.0
Citroën C4 Nouvelle,26499.0,11/03/2022,0,25056,Diesel,Boîte automatique 8 rapports,7.0,131.0
Volkswagen Golf 8,38499.0,03/03/2021,0,18330,Essence,Boîte automatique 7 rapports,14.0,241.0
Citroën GRAND C4 SPACETOURER,29999.0,05/08/2022,0,4490,Diesel,Boîte automatique 8 rapports,7.0,130.0
Mercedes Classe A,47299.0,14/10/2022,1,0,Hybride essence rechargeable,Boîte automatique 7 rapports,12.0,218.0
Peugeot 508,35891.0,21/01/2021,0,19027,Essence,Boîte automatique,,13.0
Peugeot 3008,22999.0,06/08/2019,0,56864,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 2008,14999.0,02/06/2016,0,80409,Essence,Boîte manuelle 5 rapports,5.0,110.0
Renault Clio 4,13999.0,29/12/2017,0,42419,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 308,19499.0,31/01/2018,0,58504,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,16199.0,23/08/2019,0,70605,Essence,Boîte automatique 6 rapports,5.0,110.0
Dacia Duster,15499.0,18/02/2021,0,19137,Essence,Boîte manuelle 6 rapports,5.0,90.0
Fiat 500,12699.0,12/02/2016,0,27821,Essence,Boîte manuelle 5 rapports,4.0,69.0
Volkswagen Polo,20499.0,11/01/2021,0,24505,Essence,Boîte automatique 7 rapports,5.0,95.0
Nissan Qashqai,23999.0,25/09/2019,0,36081,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Citroën C3 Nouvelle,15899.0,24/06/2021,0,32115,Essence,Boîte manuelle 6 rapports,6.0,110.0
Renault Clio 5,21899.0,01/12/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,140.0
Renault Kadjar,21299.0,07/12/2020,0,17089,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Renault Zoé,16599.0,28/07/2020,0,7564,395 km,Électrique,,4.0
Citroën C3 Aircross,26767.0,01/02/2021,0,1991,Essence,Boîte automatique,,7.0
Citroën C4 Cactus,21499.0,22/11/2019,0,15874,Essence,Boîte automatique 6 rapports,6.0,131.0
Peugeot 208 Nouvelle,20499.0,04/03/2020,0,17559,Essence,Boîte manuelle 6 rapports,5.0,100.0
Ford Fiesta,22672.0,21/09/2020,0,55751,Essence,Boîte manuelle,11.0,200.0
Toyota Yaris,16999.0,09/08/2019,0,40156,Hybride essence,Boîte automatique,,3.0
Dacia Sandero,19299.0,28/06/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,92.0
Mini Mini,24499.0,22/11/2021,0,9754,Essence,Boîte automatique,7.0,136.0
Volkswagen Tiguan,27099.0,02/07/2019,0,83748,Diesel,Boîte automatique,8.0,150.0
Peugeot 2008 Nouveau,27499.0,15/03/2022,0,10111,Essence,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500X,20999.0,28/07/2021,0,21251,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Volkswagen T-Roc,32304.0,31/03/2022,0,1001,Essence,Boîte automatique,8.0,150.0
Citroën C5 Aircross,35899.0,30/12/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,131.0
Audi A3 Sportback,30499.0,15/03/2022,0,6082,Essence,Boîte automatique 7 rapports,8.0,150.0
Citroën C4 Nouvelle,26912.0,20/04/2022,0,15392,Essence,Boîte automatique,7.0,131.0
Volkswagen Tiguan,27699.0,15/02/2017,0,107812,Diesel,Boîte automatique 7 rapports,11.0,190.0
Toyota C-HR,34499.0,01/04/2022,0,11818,Hybride essence,Boîte automatique 1 rapport,8.0,153.0
Jeep Renegade,33899.0,28/04/2021,0,22159,Hybride essence rechargeable,Boîte automatique,10.0,180.0
Citroën C4,26499.0,04/01/2022,0,23500,Diesel,Boîte automatique,7.0,131.0
Volkswagen T-Roc,30899.0,12/05/2022,0,12815,Essence,Boîte manuelle 6 rapports,8.0,150.0
DS DS7 Crossback,41667.0,27/04/2022,0,10428,Diesel,Boîte automatique,,6.0
Citroën C3 Aircross Nouveau,18299.0,14/09/2021,0,35662,Essence,Boîte manuelle 6 rapports,6.0,110.0
Ford Kuga,36799.0,05/10/2021,0,8344,Hybride essence,Boîte automatique,8.0,152.0
Renault Captur Nouveau,25499.0,24/06/2021,0,8920,Essence,Boîte automatique 7 rapports,7.0,140.0
DS DS3 CROSSBACK,29299.0,23/07/2020,0,8030,320 km,Électrique,,4.0
Peugeot 508,37399.0,01/10/2020,0,13210,Hybride essence rechargeable,Boîte automatique,8.0,180.0
Volkswagen Golf,38880.0,31/10/2021,0,22955,Essence,Boîte automatique,,14.0
Peugeot 5008,44999.0,10/05/2022,0,22428,Diesel,Boîte automatique 8 rapports,9.0,179.0
Volkswagen Golf 8,46978.0,24/06/2022,0,10,Diesel,Boîte automatique,11.0,200.0
Citroën GRAND C4 SPACETOURER,29999.0,24/08/2022,0,1730,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 308 Nouvelle,39699.0,25/02/2022,0,13258,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Renault Twingo 3,14499.0,09/03/2018,0,4874,Essence,Boîte automatique 6 rapports,4.0,70.0
Citroën C1,9799.0,19/01/2017,0,59997,Essence,Boîte manuelle 5 rapports,4.0,68.0
Mercedes Classe A,15799.0,30/09/2016,0,83240,Diesel,Boîte manuelle 6 rapports,4.0,90.0
Ford PUMA,23499.0,22/01/2021,0,24451,Essence,Boîte automatique 7 rapports,6.0,125.0
Peugeot 208,13499.0,28/03/2018,0,24461,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,22999.0,27/03/2019,0,28940,Diesel,Boîte manuelle 6 rapports,6.0,130.0
Peugeot 2008,14999.0,07/02/2018,0,75329,Diesel,Boîte manuelle 5 rapports,5.0,100.0
Nissan Qashqai,24763.0,16/03/2021,0,18441,Essence,Boîte manuelle,7.0,140.0
Renault Clio 4,14799.0,15/03/2019,0,17572,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 308,19499.0,31/01/2019,0,59373,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,15999.0,21/11/2018,0,38469,Diesel,Boîte manuelle,5.0,102.0
Dacia Duster,13999.0,29/04/2016,0,122540,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Fiat 500,13499.0,29/05/2019,0,19586,Essence,Boîte manuelle 5 rapports,4.0,69.0
Peugeot 208 Nouvelle,20099.0,11/11/2020,0,70438,Diesel,Boîte manuelle,5.0,100.0
Volkswagen Golf 7,24099.0,09/08/2018,0,43363,Diesel,Boîte automatique,8.0,150.0
Citroën C3 Nouvelle,15599.0,15/03/2022,0,6461,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Clio 5,20999.0,01/12/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Renault Kadjar,21999.0,13/06/2019,0,19761,Diesel,Boîte automatique 7 rapports,6.0,115.0
Renault Zoé,15799.0,23/03/2018,0,20148,317 km,Électrique,,1.0
Mini Mini,25399.0,29/05/2018,0,26745,Essence,Boîte manuelle,11.0,192.0
Toyota Yaris,17999.0,26/10/2020,0,30250,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Peugeot 308 SW,22999.0,23/07/2021,0,15375,Essence,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500X,28099.0,30/09/2021,0,10,Diesel,Boîte manuelle,7.0,130.0
Peugeot 2008 Nouveau,28299.0,06/04/2020,0,35323,320 km,Électrique,,4.0
Citroën C5 Aircross,22599.0,05/07/2021,0,44170,Essence,Boîte manuelle 6 rapports,7.0,131.0
Audi A3 Sportback,29999.0,29/12/2020,0,34516,Essence,Boîte manuelle 6 rapports,8.0,150.0
Citroën C4,26912.0,20/04/2022,0,15932,Essence,Boîte automatique,7.0,131.0
Citroën C3 Aircross,23399.0,29/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
DS DS3 Crossback,31406.0,05/04/2022,0,10,Essence,Boîte automatique,7.0,130.0
Dacia Sandero,18999.0,01/11/2022,1,0,Essence,Boîte automatique 1 rapport,5.0,92.0
Toyota C-HR,29699.0,02/11/2022,1,0,Hybride essence,Boîte automatique 1 rapport,5.0,98.0
Jeep Renegade,33899.0,28/04/2021,0,18451,Hybride essence rechargeable,Boîte automatique,10.0,180.0
Citroën C3 Aircross Nouveau,19399.0,08/06/2022,0,10742,Essence,Boîte manuelle 6 rapports,6.0,110.0
Ford Kuga,38399.0,10/06/2022,0,10,Hybride essence,Boîte automatique,10.0,190.0
Citroën C4 Nouvelle,27499.0,15/03/2022,0,9005,Diesel,Boîte automatique 8 rapports,7.0,131.0
Peugeot 508,38399.0,15/09/2020,0,26578,Hybride essence rechargeable,Boîte automatique,10.0,180.0
DS DS7 Crossback,47010.0,15/07/2022,0,10,Essence,Boîte automatique,10.0,180.0
Volkswagen Golf,35799.0,08/11/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,8.0,150.0
Citroën GRAND C4 SPACETOURER,29999.0,15/07/2022,0,2275,Diesel,Boîte automatique 8 rapports,7.0,130.0
Volkswagen Golf 8,47378.0,18/05/2022,0,50,Diesel,Boîte automatique,11.0,200.0
Peugeot 5008,35999.0,30/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Mercedes Classe A,25399.0,09/03/2018,0,81153,Diesel,Boîte automatique,5.0,109.0
Peugeot 308 Nouvelle,42999.0,28/01/2022,0,9568,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Citroën C4 Cactus,14499.0,27/07/2016,0,39075,Essence,Boîte automatique 5 rapports,4.0,82.0
Ford Fiesta,10299.0,29/07/2016,0,92810,Essence,Boîte manuelle 5 rapports,5.0,82.0
Citroën C1,11299.0,07/05/2019,0,34229,Essence,Boîte manuelle 5 rapports,3.0,72.0
Renault Captur Nouveau,17999.0,03/03/2020,0,30449,Essence,Boîte manuelle 5 rapports,5.0,100.0
Ford PUMA,24999.0,09/06/2022,0,3809,Micro-hybride essence,Boîte manuelle 7 rapports,8.0,155.0
Peugeot 208,13499.0,05/11/2018,0,50134,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,22999.0,02/05/2018,0,89717,Diesel,Boîte automatique 8 rapports,6.0,130.0
Peugeot 2008,15299.0,11/02/2019,0,56109,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 4,14799.0,30/04/2019,0,20188,Essence,Boîte manuelle 5 rapports,5.0,90.0
Citroën C3,15799.0,01/08/2022,0,7030,Essence,Boîte manuelle,4.0,83.0
Dacia Duster,14299.0,30/06/2017,0,84244,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Fiat 500,13599.0,04/10/2018,0,63821,Diesel,Boîte manuelle 5 rapports,4.0,95.0
Nissan Qashqai,28763.0,27/09/2021,0,20433,Micro-hybride essence,Boîte manuelle,7.0,140.0
Volkswagen Polo,18999.0,12/07/2019,0,31165,Essence,Boîte manuelle 6 rapports,6.0,115.0
Peugeot 208 Nouvelle,20199.0,11/11/2020,0,58463,Diesel,Boîte manuelle,5.0,100.0
Citroën C3 Nouvelle,15799.0,18/08/2021,0,35392,Essence,Boîte manuelle 6 rapports,6.0,110.0
Renault Clio 5,20999.0,01/11/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Renault Kadjar,21999.0,14/05/2019,0,28572,Essence,Boîte automatique 7 rapports,9.0,160.0
Mini Mini,25629.0,16/06/2015,0,40136,Essence,Boîte automatique,13.0,231.0
Renault Zoé,15999.0,03/01/2020,0,54520,395 km,Électrique,,1.0
Volkswagen Tiguan,27399.0,24/01/2018,0,23617,Essence,Boîte manuelle,7.0,125.0
Toyota Yaris,17499.0,21/10/2019,0,7135,Essence,Boîte automatique 6 rapports,6.0,111.0
DS DS3 CROSSBACK,30999.0,28/09/2020,0,11924,320 km,Électrique,,4.0
Peugeot 5008,35899.0,28/09/2022,1,0,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Renault Captur,31399.0,25/07/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Ford Kuga,38399.0,26/05/2022,0,10,Hybride essence,Boîte automatique,10.0,190.0
Renault Clio 4,14899.0,09/11/2020,0,46780,Essence,Boîte manuelle 5 rapports,5.0,90.0
Citroën C3,15799.0,01/08/2022,0,8093,Essence,Boîte manuelle,4.0,83.0
Dacia Duster,13499.0,19/09/2014,0,36740,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Clio 5,22299.0,25/11/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Fiat 500,13499.0,27/02/2019,0,21151,Essence,Boîte manuelle 5 rapports,4.0,69.0
Volkswagen Polo,19999.0,06/01/2021,0,14014,Essence,Boîte manuelle 5 rapports,5.0,95.0
Citroën C3 Nouvelle,15699.0,21/03/2022,0,9276,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Clio 5,16299.0,30/07/2020,0,17074,Essence,Boîte manuelle 5 rapports,5.0,100.0
Renault Kadjar,21499.0,12/08/2020,0,17375,Diesel,Boîte automatique 7 rapports,6.0,115.0
Renault Zoé,16499.0,23/01/2020,0,14558,395 km,Électrique,,1.0
Nissan Qashqai,31499.0,21/03/2022,0,3813,Micro-hybride essence,Boîte automatique,,8.0
Audi A3 Sportback,29999.0,30/11/2021,0,10,Diesel,Boîte manuelle,6.0,116.0
Peugeot 208 Nouvelle,20999.0,04/08/2022,0,2268,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Mini Mini,26744.0,25/04/2016,0,50570,Essence,Boîte automatique,13.0,231.0
Toyota Yaris,18499.0,07/02/2019,0,18839,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Citroën C5 Aircross,35699.0,17/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Peugeot 2008 Nouveau,31499.0,08/04/2021,0,12680,320 km,Électrique,,4.0
Peugeot 308 SW,35389.0,28/02/2022,0,4764,Essence,Boîte automatique,,7.0
Dacia Sandero,19999.0,01/12/2022,1,0,Essence,Boîte automatique 1 rapport,5.0,92.0
Volkswagen T-Roc,32980.0,01/04/2021,0,31250,Diesel,Boîte automatique,7.0,147.0
DS DS3 Crossback,31399.0,15/10/2020,0,14221,Essence,Boîte automatique,7.0,130.0
Toyota C-HR,30899.0,03/05/2022,1,0,Hybride essence,Boîte automatique 1 rapport,5.0,98.0
Citroën C3 Aircross Nouveau,18499.0,14/09/2021,0,23313,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C4,28499.0,07/12/2021,0,8911,Diesel,Boîte automatique 8 rapports,7.0,131.0
Peugeot 5008,35399.0,29/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Citroën C3 Aircross,23999.0,01/05/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Captur,32199.0,25/08/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Peugeot 208,13799.0,26/10/2017,0,43384,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 308,19699.0,30/07/2020,0,49592,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 3008,24999.0,16/01/2020,0,35525,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Renault Clio 4,14999.0,27/02/2019,0,35291,Diesel,Boîte manuelle 5 rapports,5.0,90.0
Citroën C3 Nouvelle,15899.0,23/08/2021,0,32585,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3,15999.0,01/08/2019,0,35488,Diesel,Boîte manuelle 5 rapports,5.0,102.0
Dacia Duster,14599.0,26/11/2018,0,99530,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Fiat 500,13899.0,15/05/2019,0,12062,Essence,Boîte manuelle 5 rapports,4.0,69.0
Volkswagen Polo,19299.0,10/04/2018,0,46739,Essence,Boîte manuelle 6 rapports,6.0,115.0
Nissan Qashqai,29263.0,27/09/2021,0,10783,Micro-hybride essence,Boîte manuelle,7.0,140.0
Citroën C3 Nouvelle,15999.0,26/03/2021,0,43205,Essence,Boîte manuelle 6 rapports,6.0,110.0
Renault Zoé,15999.0,12/12/2019,0,23283,300 km,Électrique,,1.0
Renault Clio 5,22999.0,15/11/2022,1,0,Essence,Boîte automatique,5.0,91.0
Renault Kadjar,22299.0,10/02/2021,0,26900,Diesel,Boîte automatique 7 rapports,6.0,115.0
Peugeot 2008 Nouveau,38099.0,03/10/2022,1,0,,Électrique,,4.0
Peugeot 208 Nouvelle,19999.0,15/03/2022,0,12239,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Mini Mini,26999.0,09/01/2019,0,36680,Essence,Boîte automatique 7 rapports,10.0,192.0
Toyota Yaris,19999.0,27/06/2019,0,36697,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Audi A3 Sportback,31151.0,28/10/2019,0,37998,Diesel,Boîte automatique,10.0,184.0
Volkswagen Tiguan,31099.0,12/02/2018,0,89848,Diesel,Boîte automatique,11.0,190.0
Volkswagen T-Roc,32804.0,29/04/2022,0,1319,Essence,Boîte automatique,8.0,150.0
Audi A3 Sportback,29799.0,17/12/2021,0,9084,Essence,Boîte automatique 7 rapports,8.0,150.0
Citroën C4,29259.0,27/07/2021,0,17343,Essence,Boîte automatique,,8.0
Dacia Sandero,10699.0,10/11/2020,0,39019,Essence,Boîte manuelle 5 rapports,4.0,73.0
Volkswagen Tiguan,31999.0,06/11/2020,0,27104,Essence,Boîte automatique 7 rapports,8.0,150.0
Citroën C3 Aircross,24399.0,29/04/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3 Aircross Nouveau,19499.0,29/03/2022,0,9141,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS3 Crossback,30899.0,19/02/2020,0,18546,,Électrique,,4.0
Jeep Renegade,35499.0,30/11/2021,0,25,Hybride essence rechargeable,Boîte automatique,10.0,190.0
Citroën GRAND C4 SPACETOURER,31799.0,10/12/2020,0,14239,Essence,Boîte automatique 8 rapports,7.0,130.0
Peugeot 308 SW,31599.0,30/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 5008,37399.0,13/10/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500X,15799.0,18/02/2016,0,71894,Diesel,Boîte automatique 9 rapports,8.0,140.0
Volkswagen Golf 8,27899.0,15/03/2022,0,50,Essence,Boîte automatique 7 rapports,6.0,110.0
Peugeot 308,20056.0,30/05/2018,0,54694,Essence,Boîte automatique,7.0,131.0
Peugeot 208,13499.0,24/06/2019,0,66104,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,25999.0,23/04/2018,0,55030,Diesel,Boîte automatique 8 rapports,6.0,130.0
Dacia Duster,15099.0,28/08/2018,0,132663,Diesel,Boîte manuelle,6.0,110.0
Peugeot 2008,15999.0,30/05/2018,0,47596,Essence,Boîte manuelle 5 rapports,5.0,110.0
Renault Clio 4,15599.0,27/12/2018,0,25463,Bio éthanol / Essence,Boîte manuelle 5 rapports,4.0,75.0
Citroën C3,16399.0,23/09/2019,0,64428,Essence,Boîte automatique 6 rapports,5.0,110.0
Renault Kadjar,22099.0,28/11/2019,0,31822,Diesel,Boîte automatique,6.0,115.0
Fiat 500,14299.0,31/08/2020,0,32051,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Renault Zoé,16299.0,20/12/2019,0,28689,300 km,Électrique,,1.0
Volkswagen Polo,19299.0,24/06/2021,0,18520,Essence,Boîte manuelle 5 rapports,5.0,95.0
Toyota Yaris,20099.0,12/08/2021,0,20359,Essence,Boîte automatique,,5.0
Nissan Qashqai,30263.0,29/09/2021,0,10592,Micro-hybride essence,Boîte manuelle,8.0,158.0
Citroën C5 Aircross,22999.0,07/07/2021,0,37032,Essence,Boîte manuelle 6 rapports,7.0,131.0
Peugeot 208 Nouvelle,19999.0,15/03/2022,0,11609,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Mini Mini,29799.0,17/03/2021,0,30205,225 km,Électrique,,3.0
Peugeot 2008 Nouveau,37899.0,13/10/2022,1,0,,Électrique,,4.0
Citroën C3 Aircross Nouveau,19499.0,08/06/2022,0,9123,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS3 Crossback,31899.0,18/06/2020,0,27716,,Électrique,,4.0
Citroën C3 Aircross,24799.0,29/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Jeep Renegade,36699.0,29/04/2022,0,25,Hybride essence rechargeable,Boîte automatique,10.0,190.0
Citroën GRAND C4 SPACETOURER,33399.0,18/02/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 308 SW,31999.0,30/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Peugeot 5008,40399.0,19/09/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Citroën C3 Nouvelle,16099.0,26/03/2021,0,40915,Essence,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 308,20299.0,17/12/2020,0,18574,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Citroën C3,16899.0,14/04/2022,0,20764,Essence,Boîte manuelle,4.0,83.0
Volkswagen Polo,18999.0,02/10/2019,0,35095,Essence,Boîte manuelle,,6.0
Dacia Duster,14999.0,13/02/2018,0,93009,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Kadjar,22079.0,13/08/2021,0,24360,Essence,Boîte manuelle 6 rapports,7.0,140.0
Fiat 500,14499.0,29/06/2020,0,28436,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Citroën C3 Nouvelle,15799.0,15/03/2022,0,4898,Essence,Boîte manuelle 5 rapports,4.0,83.0
Nissan Qashqai,30359.0,07/07/2022,0,10,Hybride essence,Boîte manuelle,7.0,140.0
Toyota Yaris,25099.0,03/09/2021,0,22660,Hybride essence,Boîte automatique,,5.0
Citroën C5 Aircross,23699.0,16/01/2019,0,28090,Essence,Boîte manuelle 6 rapports,7.0,131.0
Renault Zoé,16499.0,17/06/2020,0,25042,395 km,Électrique,,4.0
Peugeot 208 Nouvelle,20599.0,26/04/2022,0,8692,Essence,Boîte manuelle 6 rapports,5.0,100.0
Audi A3 Sportback,29999.0,01/10/2020,0,1976,Diesel,Boîte manuelle 6 rapports,5.0,113.0
Citroën C3 Aircross Nouveau,19299.0,22/03/2022,0,12261,Essence,Boîte manuelle 6 rapports,6.0,110.0
Volkswagen Tiguan,32399.0,15/06/2020,0,19525,Essence,Boîte automatique 7 rapports,8.0,150.0
Peugeot 2008 Nouveau,32999.0,26/10/2021,0,6565,340 km,Électrique,,4.0
Volkswagen T-Roc,35099.0,06/03/2020,0,47196,,,10.0,190.0
Citroën C3 Aircross Nouveau,19399.0,15/03/2022,0,10062,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS3 Crossback,32699.0,12/05/2022,0,10,Diesel,Boîte automatique,7.0,130.0
Citroën C3 Aircross,24899.0,29/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Volkswagen Tiguan,33499.0,24/07/2020,0,45334,Diesel,Boîte automatique 7 rapports,8.0,150.0
Peugeot 308,20699.0,13/11/2019,0,29021,Essence,Boîte automatique 8 rapports,6.0,130.0
Volkswagen Polo,18999.0,27/03/2018,0,66309,Essence,Boîte automatique,,6.0
Renault Clio 5,16399.0,03/03/2022,0,2034,Essence,Boîte manuelle 5 rapports,4.0,66.0
Dacia Duster,15499.0,26/06/2017,0,58209,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Kadjar,22691.0,26/10/2021,0,29820,Essence,Boîte manuelle 7 rapports,7.0,140.0
Nissan Qashqai,33984.0,30/05/2022,0,10,Essence,Boîte manuelle,7.0,140.0
Peugeot 2008 Nouveau,33899.0,01/03/2021,0,12356,,Électrique,,4.0
Audi A3 Sportback,31079.0,27/02/2020,0,34494,Essence,Boîte manuelle,8.0,150.0
Peugeot 208 Nouvelle,20699.0,12/07/2022,0,1246,Essence,Boîte manuelle 6 rapports,5.0,100.0
Mini Mini,30399.0,14/10/2020,0,29044,Essence,Boîte manuelle,13.0,231.0
Citroën C4,29599.0,16/12/2021,0,10,Diesel,Boîte automatique,7.0,130.0
Volkswagen Tiguan,33499.0,14/02/2019,0,68769,Diesel,Boîte automatique,8.0,150.0
Citroën C5 Aircross,35999.0,30/12/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Citroën C4,31099.0,26/03/2021,0,6318,Diesel,Boîte automatique,7.0,131.0
Citroën C3 Aircross Nouveau,19299.0,22/03/2022,0,11791,Essence,Boîte manuelle 6 rapports,6.0,110.0
DS DS3 Crossback,32399.0,19/08/2020,0,14952,Essence,Boîte automatique,6.0,130.0
Citroën C3 Aircross,26799.0,29/09/2022,1,0,Essence,Boîte automatique 6 rapports,7.0,131.0
Peugeot 308 SW,45999.0,31/01/2022,0,50,Hybride essence rechargeable,Boîte automatique,8.0,150.0
DS DS7 Crossback,49853.0,15/05/2022,0,56,Essence,Boîte automatique,10.0,180.0
Peugeot 508,41399.0,19/01/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Jeep Renegade,26999.0,11/04/2022,1,0,Essence,Boîte manuelle,6.0,120.0
Toyota Yaris,13990.0,02/05/2019,0,111768,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Dacia Sandero,12299.0,16/05/2019,0,22718,Essence,Boîte manuelle 5 rapports,4.0,73.0
Ford Kuga,17644.0,25/08/2016,0,98446,Diesel,Boîte automatique,10.0,180.0
Renault Captur,16999.0,03/04/2018,0,26177,Essence,Boîte automatique 6 rapports,6.0,120.0
Peugeot 2008,15899.0,29/04/2017,0,66289,Diesel,Boîte manuelle,5.0,100.0
Peugeot 5008,27799.0,29/04/2019,0,73450,Diesel,Boîte automatique 8 rapports,6.0,130.0
Renault Clio 4,15799.0,09/01/2018,0,38043,Essence,Boîte automatique 6 rapports,6.0,120.0
Toyota C-HR,25999.0,14/10/2019,0,46561,Hybride essence,Boîte automatique 1 rapport,4.0,98.0
Peugeot 208,13999.0,31/01/2019,0,45807,Essence,Boîte manuelle 5 rapports,4.0,82.0
Citroën C3,17799.0,25/06/2019,0,18987,Essence,Boîte automatique 6 rapports,5.0,110.0
Peugeot 3008,26499.0,20/09/2019,0,55970,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 308,20499.0,13/11/2020,0,46404,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Renault Clio 5,22599.0,15/11/2022,1,0,Essence,Boîte automatique,5.0,91.0
Dacia Duster,14799.0,30/01/2018,0,124710,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Zoé,16499.0,09/06/2020,0,30356,395 km,Électrique,,4.0
Peugeot 2008 Nouveau,27899.0,11/02/2021,0,11305,Essence,Boîte automatique 8 rapports,7.0,130.0
Dacia Sandero,15999.0,08/01/2021,0,18095,Essence,Boîte manuelle 6 rapports,5.0,92.0
Citroën C4 Nouvelle,23599.0,01/02/2022,0,31711,Essence,Boîte automatique 8 rapports,7.0,131.0
