Nom,Prix,Mise_en_circulation,Première Main,Kilometrage,Carburant,Boîte de vitesse,Puissance fiscale,Puissance_din
Peugeot 3008,25799.0,09/12/2019,0,49442,Diesel,Boîte automatique 8 rapports,6.0,130.0
Peugeot 2008,15299.0,11/02/2019,0,56109,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 4,15599.0,27/12/2018,0,25463,Bio éthanol / Essence,Boîte manuelle 5 rapports,4.0,75.0
Citroën C3,16399.0,11/03/2021,0,44724,Essence,Boîte manuelle,6.0,110.0
Dacia Duster,15299.0,31/07/2019,0,61018,Diesel,Boîte manuelle 6 rapports,5.0,95.0
Citroën C3,15799.0,22/05/2018,0,63940,Essence,Boîte automatique 6 rapports,6.0,110.0
Renault Captur,23899.0,29/10/2021,0,12755,Micro-hybride essence,Boîte manuelle,7.0,140.0
Dacia Duster,15999.0,30/09/2020,0,13005,Essence,Boîte manuelle 5 rapports,5.0,100.0
Fiat 500,15499.0,31/03/2021,0,28640,Hybride essence rechargeable,Boîte manuelle 6 rapports,4.0,70.0
Renault Clio 5,17999.0,29/12/2020,0,7824,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Nissan Qashqai,31990.0,21/03/2022,0,3813,Micro-hybride essence,Boîte automatique,,8.0
Renault Zoé,16499.0,20/04/2020,0,17184,395 km,Électrique,,4.0
Volkswagen Polo,23399.0,01/11/2019,0,21580,Essence,Boîte automatique,10.0,197.0
Citroën C3 Nouvelle,14999.0,15/03/2022,0,10309,Essence,Boîte manuelle 5 rapports,4.0,83.0
Volkswagen Golf 7,36163.0,01/11/2019,0,29240,Essence,Boîte automatique,1.0,285.0
Peugeot 208 Nouvelle,20999.0,30/07/2020,0,23781,Essence,Boîte manuelle,5.0,100.0
Renault Kadjar,22799.0,21/06/2021,0,39917,Essence,Boîte manuelle 6 rapports,7.0,140.0
Peugeot 208 Nouvelle,20999.0,30/07/2020,0,23781,Essence,Boîte manuelle,5.0,100.0
Renault Kadjar,22799.0,21/06/2021,0,39917,Essence,Boîte manuelle 6 rapports,7.0,140.0
Citroën C3 Nouvelle,14999.0,15/03/2022,0,11978,Essence,Boîte manuelle 5 rapports,4.0,83.0
Citroën C3 Nouvelle,14199.0,11/05/2021,0,12040,Essence,Boîte manuelle 5 rapports,4.0,83.0
Citroën C5 Aircross,35999.0,17/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Volkswagen T-Roc,32399.0,01/09/2021,0,26550,,,7.0,147.0
Audi A3 Sportback,36399.0,01/08/2021,0,23655,Hybride essence,Boîte automatique,11.0,201.0
Citroën C5 Aircross,36399.0,30/12/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Volkswagen Tiguan,33499.0,14/02/2019,0,68769,Diesel,Boîte automatique,8.0,150.0
DS DS3 Crossback,33299.0,23/11/2021,0,7879,Essence,Boîte automatique,7.0,130.0
Renault Captur Nouveau,28799.0,25/02/2022,0,4831,Hybride essence,Boîte automatique 4 rapports,5.0,90.0
Mini Mini,34617.0,08/12/2020,0,29325,Essence,Boîte automatique,13.0,231.0
Citroën C4,25999.0,29/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 308 SW,31999.0,30/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Citroën C3 Aircross,28399.0,29/07/2022,1,0,Diesel,Boîte automatique 6 rapports,6.0,120.0
Jeep Renegade,37899.0,27/01/2022,0,25,Hybride essence rechargeable,Boîte automatique,10.0,190.0
Volkswagen Golf 8,40399.0,01/02/2022,0,24965,Diesel,Boîte automatique,10.0,197.0
DS DS7 CROSSBACK,45299.0,15/07/2022,1,0,Essence,Boîte automatique 8 rapports,10.0,180.0
Toyota Yaris,12499.0,10/10/2016,0,17294,Essence,Boîte manuelle 5 rapports,4.0,69.0
Renault Clio 4,15799.0,16/06/2020,0,14838,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 5008,25499.0,10/04/2018,0,102053,Diesel,Boîte automatique 8 rapports,6.0,130.0
Peugeot 3008,26999.0,16/10/2019,0,32120,Essence,Boîte automatique 8 rapports,7.0,130.0
Ford Kuga,35999.0,05/10/2021,0,12809,Hybride essence,Boîte automatique,8.0,152.0
Peugeot 208,13299.0,21/12/2016,0,48255,Diesel,Boîte manuelle 5 rapports,4.0,100.0
Fiat 500,15199.0,31/08/2020,0,12000,Essence,Boîte manuelle,4.0,70.0
Citroën C3,16799.0,23/09/2019,0,64428,Essence,Boîte automatique 6 rapports,5.0,110.0
Renault Clio 5,17699.0,31/05/2021,0,40627,Essence,Boîte manuelle 6 rapports,5.0,90.0
Renault Captur,24499.0,12/08/2021,0,13782,Micro-hybride essence,Boîte manuelle 6 rapports,7.0,140.0
Dacia Duster,16299.0,31/08/2018,0,42838,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Zoé,16999.0,29/07/2020,0,29895,395 km,Électrique,,4.0
Nissan Qashqai,30359.0,07/07/2022,0,10,Hybride essence,Boîte manuelle,7.0,140.0
Peugeot 208 Nouvelle,20899.0,26/04/2022,0,8692,Essence,Boîte manuelle 6 rapports,5.0,100.0
Renault Kadjar,22999.0,10/02/2021,0,26900,Diesel,Boîte automatique 7 rapports,6.0,115.0
Peugeot 2008 Nouveau,38099.0,03/10/2022,1,0,,Électrique,,4.0
Citroën C3 Nouvelle,15599.0,21/03/2022,0,6879,Essence,Boîte manuelle 5 rapports,4.0,83.0
Volkswagen Tiguan,34129.0,01/01/2019,0,48430,Diesel,Boîte automatique,10.0,187.0
Audi A3 Sportback,36399.0,01/08/2021,0,27375,Hybride essence,Boîte automatique,11.0,201.0
Volkswagen T-Roc,32899.0,01/05/2021,0,4730,,,7.0,147.0
Volkswagen Polo Nouvelle,20899.0,22/11/2022,1,0,Essence,Boîte manuelle 5 rapports,5.0,95.0
DS DS3 Crossback,33399.0,18/06/2020,0,10555,,Électrique,,5.0
Peugeot 308 SW,32199.0,30/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Mini Mini,34617.0,08/12/2020,0,29325,Essence,Boîte automatique,13.0,231.0
Citroën C4,27399.0,24/02/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,131.0
Jeep Renegade,30099.0,01/09/2022,1,0,Essence,Boîte automatique 7 rapports,7.0,130.0
Mini Mini,34899.0,06/06/2019,0,25193,Essence,Boîte automatique,,13.0
Renault Captur Nouveau,27899.0,31/03/2022,0,6460,Hybride essence,Boîte automatique 4 rapports,5.0,95.0
Volkswagen Golf 7,14999.0,14/12/2015,0,87610,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Peugeot 5008,28999.0,17/05/2019,0,42962,Essence,Boîte automatique 8 rapports,7.0,130.0
Volkswagen Golf 8,45999.0,27/07/2021,0,25815,Essence,Boîte automatique 7 rapports,18.0,300.0
Toyota Yaris,15999.0,15/09/2017,0,74037,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Ford Kuga,36999.0,05/10/2021,0,12601,Hybride essence,Boîte automatique,8.0,152.0
Dacia Sandero,16199.0,08/01/2021,0,18095,Essence,Boîte manuelle 6 rapports,5.0,92.0
Citroën C3 Aircross,18299.0,28/02/2020,0,24571,Essence,Boîte manuelle 6 rapports,6.0,110.0
Renault Clio 4,23999.0,29/05/2018,0,45742,Essence,Boîte automatique 6 rapports,12.0,220.0
Peugeot 308,18999.0,20/06/2018,0,55088,Diesel,Boîte automatique 8 rapports,6.0,130.0
Peugeot 208,13499.0,08/09/2017,0,40474,Essence,Boîte manuelle 5 rapports,4.0,82.0
Citroën C3,17899.0,14/10/2019,0,34752,Essence,Boîte automatique 6 rapports,5.0,110.0
Peugeot 308,18999.0,19/02/2019,0,61517,Diesel,Boîte automatique 8 rapports,6.0,130.0
Renault Captur,24299.0,29/10/2021,0,11884,Micro-hybride essence,Boîte manuelle,7.0,140.0
Dacia Duster,16899.0,25/04/2019,0,20319,Essence,Boîte manuelle 5 rapports,7.0,115.0
Renault Clio 5,18299.0,30/03/2021,0,35657,Essence,Boîte manuelle 6 rapports,5.0,90.0
Fiat 500,15999.0,03/01/2020,0,17320,Essence,Boîte automatique 5 rapports,4.0,69.0
Citroën C3 Nouvelle,14999.0,22/03/2022,0,10293,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Zoé,17299.0,20/06/2019,0,24065,300 km,Électrique,,2.0
Renault Kadjar,22999.0,25/01/2021,0,43912,Diesel,Boîte automatique 7 rapports,6.0,115.0
Nissan Qashqai,33984.0,30/05/2022,0,10,Essence,Boîte manuelle,7.0,140.0
Peugeot 208 Nouvelle,20999.0,12/07/2022,0,1246,Essence,Boîte manuelle 6 rapports,5.0,100.0
Citroën C5 Aircross,26567.0,06/10/2021,0,23983,Essence,Boîte manuelle,7.0,131.0
Peugeot 2008 Nouveau,33899.0,01/03/2021,0,12356,,Électrique,,4.0
Volkswagen T-Roc,32980.0,01/04/2021,0,31250,Diesel,Boîte automatique,7.0,147.0
Audi A3 Sportback,37399.0,01/12/2021,0,7100,Hybride essence,Boîte automatique,11.0,201.0
Volkswagen Polo Nouvelle,21899.0,22/11/2022,1,0,Essence,Boîte manuelle 5 rapports,5.0,95.0
Volkswagen Tiguan,35499.0,04/08/2020,0,36332,Essence,Boîte automatique 6 rapports,8.0,150.0
Citroën C4,26399.0,29/07/2022,1,0,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Peugeot 308 SW,32399.0,30/11/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
DS DS3 CROSSBACK,30299.0,21/12/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,130.0
Jeep Renegade,29999.0,12/04/2022,1,0,Essence,Boîte automatique,8.0,150.0
DS DS7 CROSSBACK,47399.0,31/03/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Dacia Sandero,16699.0,14/01/2021,0,15140,Essence,Boîte manuelle 6 rapports,5.0,92.0
Volkswagen Golf 7,19999.0,10/10/2016,0,18202,Essence,Boîte automatique 7 rapports,6.0,125.0
Mini Mini,16999.0,06/04/2017,0,24286,Diesel,Boîte manuelle 6 rapports,5.0,116.0
Renault Captur Nouveau,22799.0,03/11/2021,0,13467,Essence,Boîte manuelle 6 rapports,7.0,140.0
Peugeot 2008,15799.0,08/02/2018,0,62362,Diesel,Boîte manuelle 5 rapports,5.0,100.0
Peugeot 208,13499.0,05/11/2018,0,50134,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 308,18999.0,29/01/2019,0,77491,Essence,Boîte automatique 8 rapports,7.0,130.0
DS DS7 CROSSBACK,27499.0,28/05/2019,0,59710,Essence,Boîte automatique 8 rapports,10.0,180.0
Peugeot 3008,27399.0,08/09/2020,0,49908,Essence,Boîte automatique,7.0,130.0
Renault Clio 4,23999.0,23/04/2018,0,45195,Essence,Boîte automatique 6 rapports,12.0,220.0
Renault Captur,24299.0,29/10/2021,0,10420,Micro-hybride essence,Boîte manuelle,7.0,140.0
Peugeot 2008,15799.0,31/08/2018,0,84875,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Citroën C3,17799.0,25/06/2019,0,18987,Essence,Boîte automatique 6 rapports,5.0,110.0
Fiat 500,15599.0,17/05/2021,0,12010,Hybride,Boîte manuelle 6 rapports,4.0,70.0
Renault Kadjar,23099.0,21/01/2020,0,31301,Diesel,Boîte manuelle,8.0,150.0
Renault Zoé,17299.0,13/09/2019,0,15253,300 km,Électrique,,1.0
Dacia Duster,15999.0,28/10/2015,0,38994,Essence,Boîte manuelle 6 rapports,7.0,125.0
Volkswagen T-Roc,33804.0,24/05/2022,0,1159,Essence,Boîte automatique,8.0,150.0
Audi A3 Sportback,38499.0,28/05/2021,0,941,Diesel,Boîte automatique 7 rapports,8.0,150.0
Citroën C5 Aircross,36299.0,30/12/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Citroën C3 Nouvelle,14999.0,16/03/2022,0,10176,Essence,Boîte manuelle 5 rapports,4.0,83.0
Peugeot 308 SW,34599.0,23/06/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,130.0
Volkswagen Tiguan,35899.0,01/07/2021,0,13510,Essence,Boîte automatique,7.0,147.0
DS DS3 CROSSBACK,30899.0,21/12/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,130.0
Jeep Renegade,30099.0,01/09/2022,1,0,Essence,Boîte automatique 7 rapports,7.0,130.0
Dacia Sandero,17699.0,14/12/2021,0,10035,GPL,Boîte manuelle 6 rapports,5.0,101.0
Citroën C4,26999.0,24/02/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,131.0
Volkswagen Polo,10499.0,10/12/2014,0,88807,Essence,Boîte manuelle 5 rapports,4.0,60.0
Peugeot 2008 Nouveau,22599.0,25/02/2020,0,15504,Essence,Boîte manuelle 6 rapports,6.0,130.0
Peugeot 5008,32999.0,18/10/2019,0,28272,Essence,Boîte automatique,7.0,130.0
Volkswagen Golf 7,17999.0,19/03/2019,0,89643,Bio éthanol / Essence,Boîte manuelle 6 rapports,6.0,115.0
Peugeot 208,13499.0,24/06/2019,0,66104,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Captur Nouveau,24499.0,27/10/2021,0,5970,Essence,Boîte automatique 7 rapports,7.0,140.0
Peugeot 5008,32699.0,15/06/2022,0,9072,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 3008,26799.0,28/03/2018,0,75240,Diesel,Boîte automatique 8 rapports,9.0,180.0
Peugeot 308,18999.0,10/06/2020,0,45517,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,17999.0,16/05/2022,0,15627,Essence,Boîte manuelle,4.0,83.0
Dacia Duster,15999.0,06/08/2018,0,70830,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Renault Captur,25599.0,09/06/2020,0,33111,Diesel,Boîte automatique,6.0,115.0
Citroën C3 Nouvelle,15999.0,21/03/2022,0,5103,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Zoé,17499.0,22/11/2019,0,27453,395 km,Électrique,,1.0
Renault Clio 5,18999.0,09/11/2021,0,3445,Essence,Boîte manuelle,5.0,91.0
Renault Kadjar,22999.0,24/12/2020,0,10409,Essence,Boîte manuelle 6 rapports,7.0,140.0
Peugeot 208 Nouvelle,21599.0,23/06/2021,0,31705,Diesel,Boîte manuelle,5.0,100.0
Citroën C5 Aircross,36499.0,19/08/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Nissan Qashqai,37663.0,06/07/2021,0,20577,Micro-hybride essence,Boîte automatique,8.0,158.0
Volkswagen T-Roc,33804.0,10/06/2022,0,1100,Essence,Boîte automatique,8.0,150.0
Audi A3 Sportback,37399.0,14/06/2022,0,1005,Diesel,Boîte automatique,8.0,150.0
Volkswagen Tiguan,37399.0,01/09/2021,0,30640,Diesel,Boîte automatique,7.0,147.0
Citroën C4,27399.0,29/07/2022,1,0,Essence,Boîte manuelle 6 rapports,7.0,131.0
Peugeot 308 SW,45999.0,31/01/2022,0,50,Hybride essence rechargeable,Boîte automatique,8.0,150.0
DS DS3 CROSSBACK,31299.0,21/12/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,130.0
Jeep Renegade,35499.0,30/05/2022,1,0,Hybride essence rechargeable,Boîte automatique 6 rapports,7.0,130.0
Renault Clio 4,12999.0,30/12/2019,0,75924,Essence,Boîte manuelle 5 rapports,5.0,90.0
Volkswagen Polo,15703.0,27/02/2019,0,21299,Diesel,Boîte manuelle,,5.0
Volkswagen Golf 8,21999.0,05/10/2020,0,41523,Essence,Boîte manuelle 6 rapports,7.0,130.0
Peugeot 3008,27499.0,29/04/2020,0,39467,Essence,Boîte automatique 8 rapports,6.0,130.0
Peugeot 208,13799.0,26/10/2017,0,43384,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 2008,16699.0,23/04/2018,0,77707,Essence,Boîte automatique 6 rapports,6.0,110.0
Peugeot 308,19499.0,31/01/2018,0,58504,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,18699.0,12/06/2020,0,30102,Essence,Boîte automatique 6 rapports,6.0,110.0
Dacia Duster,16499.0,11/10/2018,0,53619,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Renault Captur,28024.0,03/08/2022,0,70,Micro-hybride essence,Boîte manuelle,7.0,140.0
Fiat 500,15799.0,03/09/2021,0,11650,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Renault Clio 5,18899.0,24/02/2022,0,18185,Essence,Boîte manuelle 6 rapports,5.0,91.0
Fiat 500,15799.0,27/02/2021,0,7259,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Renault Zoé,17999.0,24/09/2020,0,28402,165 km,Électrique,,4.0
Renault Kadjar,23799.0,18/11/2020,0,28254,Diesel,Boîte automatique 7 rapports,6.0,115.0
Peugeot 208 Nouvelle,21999.0,16/03/2022,0,8961,Essence,Boîte manuelle,5.0,100.0
Citroën C3 Nouvelle,15599.0,21/03/2022,0,6879,Essence,Boîte manuelle 5 rapports,4.0,83.0
Citroën C5 Aircross,26899.0,24/06/2021,0,23136,Essence,Boîte manuelle,7.0,131.0
Volkswagen T-Roc,34399.0,01/02/2021,0,17980,,,7.0,147.0
Audi A3 Sportback,40399.0,01/05/2021,0,31170,Hybride essence,Boîte automatique,11.0,201.0
Volkswagen Tiguan,40899.0,01/01/2022,0,13715,Diesel,Boîte automatique,7.0,147.0
Nissan Qashqai Nouveau,29499.0,01/01/2022,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,7.0,140.0
DS DS3 CROSSBACK,35899.0,08/09/2022,1,0,Essence,Boîte automatique 8 rapports,8.0,155.0
Jeep Renegade,38399.0,07/07/2022,1,0,Hybride essence rechargeable,Boîte automatique 6 rapports,7.0,130.0
Peugeot 308 SW,43699.0,31/05/2022,1,0,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Renault Clio 4,12999.0,31/07/2017,0,31390,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 208,13699.0,25/01/2019,0,29613,Essence,Boîte manuelle 5 rapports,4.0,68.0
Peugeot 3008,26999.0,22/09/2020,0,60011,Diesel,Boîte automatique,7.0,130.0
Peugeot 2008,15899.0,29/04/2017,0,66289,Diesel,Boîte manuelle,5.0,100.0
Peugeot 308,19499.0,17/05/2016,0,69742,Essence,Boîte manuelle 6 rapports,11.0,205.0
Citroën C3,18999.0,29/11/2019,0,11715,Essence,Boîte automatique 6 rapports,5.0,110.0
Renault Clio 5,18999.0,30/04/2021,0,22895,Essence,Boîte manuelle 6 rapports,5.0,90.0
Dacia Duster,16999.0,25/06/2020,0,42804,Essence,Boîte manuelle 5 rapports,5.0,100.0
Renault Zoé,18599.0,07/07/2020,0,11997,395 km,Électrique,,4.0
Fiat 500,16899.0,23/06/2022,0,3530,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Peugeot 208 Nouvelle,21299.0,11/04/2022,0,5322,Essence,Boîte manuelle 6 rapports,5.0,100.0
Renault Kadjar,23999.0,02/12/2020,0,25518,Diesel,Boîte automatique 7 rapports,6.0,115.0
Citroën C5 Aircross,27099.0,16/06/2021,0,20154,Essence,Boîte manuelle,7.0,131.0
Volkswagen T-Roc,36199.0,18/10/2021,0,216,Diesel,Boîte automatique,8.0,150.0
Renault Captur,24699.0,31/08/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,90.0
Audi A3 Sportback,46399.0,14/07/2022,0,51,Hybride essence rechargeable,Boîte automatique,8.0,150.0
Volkswagen Tiguan,43299.0,24/06/2021,0,12700,Diesel,Boîte automatique,8.0,150.0
Nissan Qashqai,30499.0,19/05/2022,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,7.0,140.0
DS DS3 CROSSBACK,36399.0,10/09/2022,1,0,Essence,Boîte automatique 8 rapports,8.0,155.0
Renault Clio 4,13999.0,03/04/2018,0,29018,Diesel,Boîte manuelle 5 rapports,4.0,90.0
Peugeot 308 SW,21899.0,18/10/2019,0,47075,Essence,Boîte automatique 8 rapports,6.0,130.0
Jeep Renegade,17999.0,30/08/2016,0,70955,Essence,Boîte automatique 6 rapports,8.0,140.0
Peugeot 208,13799.0,28/03/2018,0,24461,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,27499.0,02/09/2019,0,54120,Essence,Boîte automatique 8 rapports,10.0,180.0
Peugeot 2008,15999.0,14/01/2019,0,84676,Diesel,Boîte manuelle,5.0,102.0
Citroën C3,18899.0,14/04/2022,0,18562,Essence,Boîte manuelle,6.0,110.0
Dacia Duster,17199.0,01/07/2020,0,24359,Essence,Boîte manuelle 5 rapports,5.0,100.0
Peugeot 308,19999.0,19/10/2017,0,49350,Essence,Boîte automatique 6 rapports,7.0,130.0
Fiat 500,17299.0,23/06/2022,0,5075,Micro-hybride essence,Boîte manuelle 6 rapports,4.0,70.0
Renault Clio 5,19499.0,29/12/2021,0,3052,Essence,Boîte automatique 1 rapport,5.0,91.0
Renault Zoé,18999.0,20/02/2020,0,25440,395 km,Électrique,,4.0
Peugeot 208 Nouvelle,21999.0,04/08/2022,0,2268,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Renault Kadjar,25799.0,06/08/2020,0,17132,Diesel,Boîte automatique,6.0,115.0
Citroën C3 Nouvelle,14999.0,22/03/2022,0,12220,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Captur,27899.0,20/07/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Nissan Qashqai,31399.0,31/05/2022,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,7.0,140.0
Audi A3 Sportback,50399.0,28/07/2022,0,56,Hybride essence rechargeable,Boîte automatique,8.0,150.0
Volkswagen Tiguan,36199.0,31/10/2022,1,0,Essence,Boîte automatique 7 rapports,8.0,150.0
Renault Clio 4,13999.0,27/04/2018,0,42783,Essence,Boîte manuelle 6 rapports,6.0,120.0
Jeep Renegade,20499.0,18/11/2020,0,22082,Essence,Boîte manuelle 6 rapports,6.0,120.0
DS DS3 CROSSBACK,28599.0,03/03/2020,0,38072,Essence,Boîte automatique,,8.0
Peugeot 208,13999.0,30/06/2017,0,95710,Diesel,Boîte manuelle 5 rapports,5.0,100.0
Peugeot 3008,27499.0,11/10/2019,0,48255,Essence,Boîte automatique 8 rapports,10.0,180.0
Peugeot 2008,16499.0,23/05/2019,0,38683,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 308,19499.0,01/02/2021,0,44912,Essence,Boîte manuelle 6 rapports,6.0,110.0
Citroën C3,19499.0,14/04/2022,0,19400,Essence,Boîte manuelle,6.0,110.0
Dacia Duster,17499.0,30/06/2020,0,29529,Essence,Boîte manuelle,,5.0
Fiat 500,18499.0,17/06/2022,0,10,,,4.0,70.0
Renault Clio 5,19699.0,29/10/2020,0,35860,Hybride essence,Boîte automatique 4 rapports,7.0,90.0
Renault Zoé,20999.0,18/11/2020,0,45093,395 km,Électrique,,4.0
Peugeot 208 Nouvelle,21899.0,11/06/2021,0,20861,Diesel,Boîte manuelle,5.0,100.0
Citroën C3 Nouvelle,14999.0,22/03/2022,0,10963,Essence,Boîte manuelle 5 rapports,4.0,83.0
Renault Kadjar,28823.0,24/03/2022,0,10,Essence,Boîte manuelle,7.0,140.0
Citroën C4,28999.0,31/08/2022,1,0,Essence,Boîte automatique 8 rapports,7.0,131.0
Renault Captur,32399.0,22/09/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Nissan Qashqai,31399.0,31/05/2022,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,7.0,140.0
Volkswagen Tiguan,47767.0,01/07/2021,0,15275,Diesel,Boîte automatique,10.0,197.0
Renault Clio 4,14399.0,11/05/2019,0,48025,Essence,Boîte manuelle 5 rapports,5.0,90.0
Jeep Renegade,21799.0,31/10/2018,0,49520,Essence,Boîte automatique 6 rapports,8.0,149.0
Audi A3 Sportback,40399.0,24/11/2021,1,0,Diesel,Boîte automatique 7 rapports,6.0,116.0
Peugeot 208,15299.0,13/08/2015,0,44231,Essence,Boîte automatique 6 rapports,5.0,110.0
Peugeot 3008,27799.0,26/06/2019,0,45250,Essence,Boîte automatique,10.0,180.0
Peugeot 2008,16799.0,21/12/2018,0,70434,Diesel,Boîte automatique 6 rapports,6.0,120.0
Peugeot 308,19499.0,31/01/2019,0,59373,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,22899.0,19/05/2021,0,1621,Essence,Boîte automatique,,6.0
Dacia Duster,17999.0,25/01/2019,0,64585,Essence,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500,18699.0,29/06/2022,0,10,,,4.0,70.0
Renault Clio 5,19999.0,10/08/2020,0,19795,Essence,Boîte automatique 7 rapports,7.0,130.0
Peugeot 208 Nouvelle,21899.0,23/09/2021,0,25397,Diesel,Boîte manuelle,5.0,100.0
Renault Zoé,20499.0,24/01/2020,0,12078,386 km,Électrique,,1.0
Citroën C3 Nouvelle,15899.0,21/03/2022,0,6355,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Kadjar,29023.0,21/03/2022,0,10,Essence,Boîte manuelle,7.0,140.0
Citroën C4,28699.0,07/09/2022,1,0,Diesel,Boîte automatique 8 rapports,7.0,131.0
Renault Captur,31399.0,25/07/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,7.0,140.0
Nissan Qashqai,31399.0,28/07/2022,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,7.0,140.0
Volkswagen Tiguan,37399.0,31/10/2022,1,0,Essence,Boîte automatique 7 rapports,8.0,150.0
Audi A3 Sportback,22520.0,10/04/2019,0,30120,Essence,Boîte manuelle,6.0,116.0
Jeep Renegade,23499.0,10/08/2020,0,22379,Essence,Boîte automatique 6 rapports,8.0,149.0
Peugeot 208,13999.0,31/01/2019,0,45807,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,28499.0,15/07/2019,0,25255,Essence,Boîte automatique 8 rapports,10.0,180.0
Peugeot 2008,16499.0,01/06/2018,0,65844,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 308,19999.0,08/01/2019,0,46765,Essence,Boîte automatique 8 rapports,7.0,130.0
Citroën C3,22899.0,19/05/2021,0,1580,Essence,Boîte automatique,,6.0
Fiat 500,19199.0,09/05/2022,0,15,Essence,Boîte manuelle,4.0,70.0
Dacia Duster,17999.0,10/10/2018,0,32201,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Renault Clio 5,20499.0,19/07/2021,0,24516,Hybride essence,Boîte automatique 4 rapports,5.0,90.0
Peugeot 208 Nouvelle,22999.0,15/02/2022,0,10589,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Renault Zoé,23699.0,24/09/2021,0,14331,395 km,Électrique,,4.0
Citroën C3 Nouvelle,15999.0,15/03/2022,0,4898,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Kadjar,30078.0,24/03/2022,0,10,Essence,Boîte automatique,7.0,140.0
Citroën C5 Aircross,29999.0,03/08/2020,0,3509,Essence,Boîte automatique 8 rapports,7.0,131.0
Volkswagen Tiguan,36999.0,21/11/2022,1,0,Essence,Boîte automatique 7 rapports,8.0,150.0
Audi A3 Sportback,24299.0,27/01/2017,0,54105,Diesel,Boîte automatique 6 rapports,8.0,150.0
Peugeot 208,13999.0,14/07/2017,0,45450,Essence,Boîte manuelle 5 rapports,4.0,82.0
Peugeot 3008,27999.0,29/01/2020,0,37025,Diesel,Boîte automatique 8 rapports,6.0,130.0
Peugeot 2008,16999.0,27/11/2019,0,30585,Essence,Boîte manuelle 6 rapports,5.0,110.0
